Issue ID	Type	Area	Title	Assigned To	Priority	Status	Milestone
131	Defect	Skyline	absolute quantification of mTRAQ-modified peptides	guest	3	closed	1.2
130	Defect	Topograph	Topograph stops in the middle of generating replicates w/o MS2 IDs, with no error message	guest	1	closed	1.2
129	Defect	Skyline	Clipboard failure in DataGridView	guest	2	closed	2.1
128	Defect	Topograph	Topograph throws exceptions during search for replicates w/o MS2 IDs, and those replicates are not accessible	guest	2	closed	1.2
127	Defect	Skyline	Expecting only one period	guest	4	closed	1.2
126	Defect	Skyline	Annotations	guest	3	closed	1.2
125	Defect	Topograph	Topograph threw exception and crashed during recalculation of results	guest	3	closed	1.2
124	Defect	Skyline	Skyline saved file won't open probably because replicates rearranged	guest	3	closed	1.2
123	Todo	Skyline	CE,DP optimizing: step number and increment value	guest	3	closed	1.2
122	Todo	Skyline	Collision Cell Exit Potential (CXP) optimization	guest	3	closed	
121	Todo	Skyline	enzyme combinations (N and C terminal)	guest	3	closed	1.4
120	Todo	Skyline	Add original measurement times to .skyd file	guest	3	closed	
119	Todo	Skyline	Chromatograms display suggestion	guest	3	closed	1.2
118	Todo	Skyline	Make Skyline graph colors customizable	guest	3	closed	3.7
117	Todo	Skyline	Add a SkylineRunner command-line parameter to import QC data from a directory	guest	2	closed	1.2
116	Defect	Topograph	"Topograph failed and gave ""contact manufacturer"" message on home computer"	guest	2	closed	1.2
115	Todo	Skyline	Add feature to make multiple selection graph multiple precursor or transition chromatogram together	guest	3	closed	
114	Todo	Skyline	Add ability to overlay all heavy and light transitions	guest	4	closed	1.2
113	Todo	Skyline	Strict scientific notation for y-axis intensity scale	guest	3	closed	3.1
112	Defect	Skyline	Add PrecursorResults.MaxHeight value to reports	guest	3	closed	1.2
111	Todo	Skyline	Implement Edit / Refine / Reintegrate	guest	2	closed	2.1
110	Defect	Skyline	Building spectral libraries from Mascot results slower than before?	guest	3	closed	1.2
109	Defect	Topograph	AUC cutoff value set on the HalfLivesForm is not transmitted to individual half-life tabs	guest	3	closed	1.2
108	Defect	Skyline	Inserting a medium-large transition list with a background proteome can appear to hang Skyline	guest	4	closed	
107	Todo	Skyline	Add gene name property to proteins and UI to support it	guest	3	closed	2.6
106	Todo	Skyline	Support new columns in Thermo TSQ transition list user interface	guest	3	closed	1.2
105	Todo	Topograph	Create ultra-simple outlier filter (>2 SD)	guest	2	closed	1.2
104	Todo	Skyline	Add flexible custom naming for Analyst transition lists	guest	3	closed	
103	Todo	Skyline	Implement support for MS3 full-scan filtering for neutral losses	guest	3	closed	
102	Todo	Skyline	Add Minimize... button to Edit / Manage Results form	guest	2	closed	2.1
101	Todo	Topograph	"Add ""minimum area under curve"" cutoff to Acceptance Criteria dialog"	guest	3	closed	1.2
100	Defect	Skyline	Attempted row add in Results Grid without any columns	guest	2	closed	2.1
99	Defect	Skyline	InvalidOperationException in PreviewReportDlg.SetResults	guest	3	closed	2.1
98	Defect	Skyline	NullReferenceException in ResultsGrid.UpdateGridNotReplicate	guest	3	closed	1.2
97	Todo	Topograph	Incorporate protein identification/localization info from spreadsheet into Topograph	guest	3	closed	1.2
96	Defect	Topograph	Percent turnover in Results by Cohort does not match value from Half-Life tab	guest	1	closed	1.2
95	Defect	Topograph	"Half-Lives view sometimes comes up ""blank"" (all zero/NaN values)"	guest	2	closed	1.2
94	Defect	Skyline	export image in .emf format can not be read by Adobe Illustrator	guest	3	closed	
93	Todo	Skyline	Add custom finder to find transitions that overlap	guest	3	closed	
92	Todo	Topograph	Create a feature to view % newly synthesized on the protein level	guest	2	closed	1.2
91	Todo	Topograph	"Modify the ""Evvie's Filter"" algorithm to exclude extreme outliers first"	guest	2	closed	1.2
90	Defect	Topograph	Duplicate entries in drop-down when using the Find box in the Half-Lives tab	guest	4	closed	1.2
89	Defect	Skyline	File / Share minimal needs to be aware of retention time information	guest	3	closed	1.2
88	Defect	Skyline	Add peptide ID flag to results peak attributes	guest	3	closed	1.2
87	Defect	Skyline	Zoom stops responding during analysis of multiple peptides and replicates	guest	3	closed	2.6
86	Defect	Skyline	Unhandled exception in DataGridViewRowCollection.RowComparer.CompareObjects	guest	2	closed	1.2
85	Defect	Skyline	Results grid hangs trying to set annotations	guest	1	closed	1.2
84	Defect	Skyline	Cant export MRM transition list to Analyst method file	guest	3	closed	1.2
83	Defect	Skyline	Can't export .exp method file for Xevo MassLynx	guest	3	closed	1.2
82	Defect	Skyline	global setting for synchronizing isotope types	guest	3	closed	1.2
81	Defect	Skyline	MethodEdit.zip	guest	3	closed	1.2
80	Todo	Skyline	Add support for opening File / Share ZIP files directly	guest	3	closed	1.2
79	Defect	Skyline	Find of an annotation name should find all items with the annotation set	guest	2	closed	1.2
78	Todo	Skyline	Add Advanced button to Find dialog with checkbox list of things to find	guest	2	closed	1.2
77	Defect	Skyline	NullReferenceException in Results Grid	guest	2	closed	1.2
76	Todo	BiblioSpec	BlibBuild needs to store file names with same basename as original instrument data files	guest	2	closed	1.2
75	Todo	Skyline	Skyline should have document-wide grid view (live report)	guest	3	closed	
74	Defect	Skyline	Improvements to exception posting	guest	3	closed	1.2
73	Defect	Skyline	Add error message when incompatible isotope modifications are chosen	guest	4	closed	
72	Todo	Skyline	Implement MS1 isotope values in reports	guest	3	closed	1.2
71	Todo	Skyline	Implement File / Print Graphs	guest	3	closed	
70	Defect	Skyline	Overlapping transitions causes unpredictable results during CE optimization	guest	3	closed	
69	Defect	Skyline	"""Pick Children"" causes exception when there is only a peptide list (no proteins)"	guest	3	closed	1.2
68	Defect	Skyline	PasteTest does not test intended automanage case	guest	4	closed	1.2
67	Defect	Skyline	Before shrinking font in replicate plots truncate names when possible	guest	3	closed	1.2
66	Todo	Skyline	Find View for Skyline	guest	2	closed	1.2
65	Todo	Skyline	Allow multiple note flags per node attached to specific users	guest	3	closed	
64	Defect	Skyline	Summary plots should not reset zooming on selection change	guest	3	closed	3.1
63	Todo	Skyline	Add quick menu access to custom annotations	guest	3	closed	
62	Defect	Skyline	Document must be fully loaded before it can be saved	guest	2	closed	1.2
61	Todo	Skyline	Should be possible to view a list of files from which a library was created	guest	4	closed	1.2
60	Defect	Skyline	Import transition list can pick unlikely ions when more likely ions are with m/z match tolerance	guest	4	closed	1.2
59	Defect	Skyline	Synchronized zooming can make it hard to Undo All Zoom/Pan	guest	3	closed	
58	Todo	Skyline	Implement Experiment Templates in Skyline	guest	3	closed	
57	Defect	Skyline	Peptide highlighting in tips problems with variable modifications	guest	3	closed	
56	Defect	Skyline	Paste with missing library message strange	guest	3	closed	1.2
55	Todo	Skyline	Add option to show both heavy and light transitions as split graph in same view	guest	3	closed	
54	Defect	Skyline	Force matching boundaries between light-heavy precursors with Matching modifications	guest	2	closed	2.1
53	Defect	Skyline	Library spectrum chart does not always rank ions correctly	guest	3	closed	1.2
52	Defect	Skyline	Copy data in multi-paned graph only copies first pane	guest	3	closed	
51	Defect	Skyline	CE Optimization mass shifts limited to m/z match tolerance	guest	4	closed	
50	Todo	Skyline	Consider allowing separate scheduling of peptide precursors for CE optimization	guest	4	closed	
49	Defect	Skyline	background database with two enzymes doesn't work for first enzyme	guest	3	closed	2.6
48	Todo	Skyline	Add Audit algorithm for detecting transition interference	guest	3	closed	
47	Todo	Skyline	Add isoelectric point as peptide filter	guest	4	closed	
46	Defect	Skyline	move transition selection box so it doesn't cover transition rankings in tree view (please)	guest	4	closed	1.2
45	Todo	Skyline	Support unlabeled internal standards	guest	3	closed	
44	Todo	Skyline	"Add ""Show All"" right-click menu to tree view"	guest	3	closed	
43	Todo	Skyline	Need an easier way to review transitions not integrated	guest	3	closed	1.2
42	Todo	Skyline	Add ability to assign meaning and structure to the replicates in a Skyline document	guest	3	closed	
41	Defect	Skyline	"Editing protein names for ""fully backed"" fasta proteins."	guest	3	closed	1.2
40	Todo	Skyline	Allow user to specify new location for missing result files	guest	3	closed	
39	Todo	Skyline	Richer Graph Properties	guest	4	closed	3.1
38	Todo	Skyline	Make skyline support case-control experiment analysis	guest	3	closed	
37	Defect	Skyline	Multi-select drag-drop does not work as expected	guest	3	closed	1.2
36	Todo	BiblioSpec	Import spectral libraries in .csv format (e.g. created from SRM atlas)	guest	3	closed	2.6
35	Todo	Skyline	Make it possible to find note/annotation text from Find dialog	guest	3	closed	1.2
34	Todo	Skyline	Add immonium ion support for ion highlighting options in spectral library graph	guest	3	closed	
33	Defect	Skyline	Chemical formula ordering should not effect warning about existing Unimod modification	guest	3	closed	1.2
32	Todo	Skyline	Delete results for invidiual peptides	guest	3	closed	
31	Todo	Skyline	Export inclusion lists for Skyline documents with only MS1 full--scan filtering	guest	3	closed	1.2
30	Todo	Skyline	Use retention time regression to better predict peptide peaks over multiple replicates	guest	3	closed	1.2
29	Todo	Skyline	Implement support for overlapping light-heavy isotope envelopes in MS1 filtering	guest	3	closed	
28	Todo	Skyline	Use MS/MS with peptide IDs in MS1-only full-scan filtering	guest	3	closed	1.2
27	Todo	Skyline	Implement full-scan method export for QSTAR and Triple-TOF 5600	guest	3	closed	1.2
26	Todo	Skyline	Implement full-scan method export for Waters Q-TOF instruments	guest	2	closed	3.1
25	Todo	Skyline	Make Thermo EZ Method transition list format the default even for unscheduled runs	guest	3	closed	
24	Todo	Skyline	Implement targeted MS/MS methods for Agilent Q-TOF	guest	3	closed	1.2
23	Todo	Skyline	Interesting scenarios for Thermo tools require precursor mass shifts	guest	3	closed	
22	Todo	Skyline	Make fragment ion labeling in spectral library not limited to two labels.	guest	3	closed	
21	Todo	Skyline	Add refinement option to add missing product ions with matching data	guest	3	closed	
20	Todo	Skyline	Implement command-line interface for Skyline	guest	2	closed	1.2
19	Todo	Skyline	Add a tip somewhere that shows the ion table for the library spectrum	guest	4	closed	
18	Defect	Skyline	Chosing the number of unscheduled methods	guest	3	closed	1.2
17	Todo	Skyline	Dynamically size position/count indicators based on transition counts	guest	4	closed	3.1
16	Defect	Skyline	Data import dialog scans drives unnecessarily	guest	3	closed	1.2
15	Defect	Skyline	Export modification assignemt	guest	3	closed	1.2
14	Defect	Skyline	Export method error Xevo TQ-S	guest	3	closed	2.1
13	Defect	Skyline	Missing filtered ion types can have surprising effect on the dot-product	guest	3	closed	22.1
12	Todo	Skyline	Add signal-to-noise value in reports	guest	4	closed	
11	Defect	Skyline	Background proteome build fails with large FASTA file	guest	4	closed	
10	Todo	Skyline	Add reporter ion type for measuring constant mass ions like ITRAQ	guest	3	closed	2.6
9	Todo	Skyline	Library spectrum graph should offer UI to choose manually specturm matches	guest	3	closed	
8	Todo	Skyline	Add an Apply To All action to the chromatogram graphs	guest	3	closed	
7	Todo	Skyline	Make all Results Grid columns available in column picking UI always	guest	3	closed	2.2
6	Defect	Skyline	Results columns should get #N/A when no results available	guest	2	closed	2.1
5	Todo	Skyline	Implement full-scan method export for Agilent QTOF instruments	guest	3	closed	
4	Todo	Skyline	Implement custom neutral losses	guest	3	closed	
3	Todo	Skyline	Add a way to specificy document level information	guest	3	closed	1.2
2	Todo	Skyline	Support second round CE optimization	guest	4	closed	
1	Todo	Skyline	Implement custom ion support	guest	2	closed	3.1
